150,68,325,49,52,68
154,81,303,17,81,2
152,30,346,30,30,4
131,11,355,11,131,11
172,28,129,129,52,42
139,57,377,516,377,377
163,82,10,82,163,78
108,7,114,46,114,7
43,89,90,58,53,72
25,97,246,343,98,246
118,76,211,13,49,11
171,91,320,171,89,262
154,97,26,29,251,26
3,87,41,41,41,99
124,36,262,1,386,36
50,24,206,50,77,3
90,25,36,22,28,43
56,57,358,57,69,57
123,9,225,225,20,123
124,26,94,45,26,124
59,59,128,90,128,55
40,31,386,417,39,15
74,46,112,186,46,158
83,49,117,87,117,49
131,63,45,63,76,176
106,55,50,50,51,55
169,94,119,169,8,61
174,98,294,98,294,33
179,99,381,66,55,69
24,7,73,21,1,24
159,3,350,353,83,98
111,87,134,245,221,93
180,35,156,2,79,3
194,4,306,194,4,4
71,49,220,71,32,71
56,39,194,194,56,39
164,73,205,205,84,73
182,85,44,91,70,81
186,30,358,388,544,388
5,57,67,57,67,67
171,48,52,63,48,171
108,36,262,298,406,75
28,40,15,43,28,15
42,92,164,36,44,75
91,21,151,151,21,112
87,71,162,71,48,92
189,57,136,57,51,136
41,30,398,30,42,52
188,53,303,53,10,188
23,68,155,155,99,155
162,46,4,41,46,69
102,63,300,65,59,16
87,67,361,87,45,31
73,84,348,348,96,71
72,1,370,1,370,27
76,26,56,49,52,26
71,9,361,361,71,71
94,23,232,232,36,326
64,9,58,9,31,99
57,43,216,73,74,259
8,25,209,6,17,33
161,10,55,6,10,49
58,92,378,35,34,70
8,38,330,46,8,47
106,32,218,33,62,324
175,88,98,6,273,78
88,42,112,34,45,98
91,65,235,91,235,156
182,90,217,182,12,307
32,74,293,106,399,74
182,94,276,182,94,37
192,42,241,192,42,192
88,77,356,47,91,50
25,36,214,30,36,25
13,83,389,38,389,40
55,44,277,9,55,99
182,69,16,25,251,182
127,68,230,44,36,195
17,34,252,60,34,17
46,20,314,79,314,70
18,48,61,61,61,61
17,10,182,37,66,52
172,99,69,168,99,172
43,87,298,87,298,94
127,67,16,143,73,95
137,78,28,30,137,28
173,49,377,15,377,377
107,55,16,16,77,16
143,15,187,46,143,68
9,96,9,96,105,9
87,68,176,65,176,78
130,36,302,302,88,50
130,7,210,130,49,210
14,81,336,81,81,2
171,47,124,93,34,60
28,64,95,54,28,95
124,18,51,25,142,91
183,91,77,91,45,35
176,13,335,90,335,335
38,45,174,174,45,97
173,22,271,95,40,173
165,85,74,61,239,95
109,17,303,98,72,61
113,31,250,113,9,14
75,28,270,28,62,345
30,62,361,62,30,361
107,47,336,107,107,336
3,36,296,36,21,31
4,6,388,4,95,4
120,77,63,59,78,63
44,61,296,61,87,61
142,1,359,359,1,13
173,41,186,186,24,47
23,69,261,53,261,39
51,58,66,66,10,58
35,43,21,25,90,36
155,56,351,155,40,49
152,19,329,152,329,20
159,38,314,87,41,314
59,29,130,59,92,29
11,62,94,11,94,94
113,28,377,24,57,45
84,83,248,83,248,84
172,14,213,385,172,14
175,41,154,73,41,154
88,89,291,89,99,89
144,25,93,72,95,144
43,17,129,64,66,47
181,76,281,7,76,15
146,51,282,14,81,22
40,73,301,40,73,82
61,99,38,60,38,99
4,16,65,66,47,70
167,92,353,9,167,92
135,47,369,23,46,46
120,45,31,45,120,2
56,83,353,54,48,99
47,97,80,47,81,47
168,99,360,168,21,75
73,65,183,183,183,73
69,81,123,97,69,81
93,83,214,24,83,93
103,2,290,290,2,17
70,68,120,120,34,138
115,75,290,85,43,20
39,50,61,65,20,61
197,26,269,34,26,58
194,19,26,194,19,26
94,95,132,95,40,95
42,39,375,12,39,25
86,32,127,68,68,127
189,46,374,189,374,374
151,40,73,62,36,151
65,10,48,77,46,70
25,56,213,25,238,25
77,2,109,2,11,30
16,32,165,62,38,53
131,31,93,74,71,43
117,94,179,94,28,117
134,16,283,134,39,78
159,37,42,37,28,37
180,80,87,55,46,80
128,40,71,99,71,71
125,96,7,221,66,221
128,25,363,25,54,45
42,15,378,7,19,15
30,83,98,83,83,36
39,81,192,73,65,73
89,13,296,15,309,20
83,11,53,37,56,11
172,42,102,42,42,172
191,44,118,0,74,26
192,83,357,440,68,53
80,64,186,13,80,80
25,9,152,9,25,9
154,97,165,27,97,6
163,4,154,99,11,9
12,67,353,0,17,12
157,9,380,157,76,157
148,53,28,53,48,28
24,61,151,61,24,51
94,23,24,64,13,17
34,30,2,17,78,2
86,53,67,86,94,55
55,48,375,51,29,45
43,92,302,394,345,63
20,94,191,78,44,76
137,37,172,174,88,172
188,94,324,94,49,94
112,65,348,25,2,112
93,99,354,48,19,354
184,67,204,5,204,37
105,0,63,50,105,99
3,78,70,46,98,70
56,9,202,6,9,37
22,66,121,94,22,52
102,46,261,94,89,68
171,50,239,27,53,171
136,5,374,136,136,0
16,28,166,10,40,28
137,67,195,86,67,195
28,84,263,263,34,73
171,25,366,37,98,537
167,21,222,74,82,50
34,70,100,68,41,34
144,37,35,49,37,53
75,21,236,67,311,311
168,83,136,136,83,52
57,98,33,25,57,39
73,12,392,73,465,95
37,52,135,135,135,52
14,84,282,296,14,84
48,61,148,209,148,10
128,37,145,145,95,145
67,82,293,88,82,11
196,90,289,3,62,289
84,56,35,56,84,175
149,98,65,163,92,41
65,40,386,42,54,76
37,1,343,73,1,46
28,40,28,68,28,40
160,5,358,160,160,518
77,88,137,77,88,24
69,76,22,55,69,91
142,43,206,142,6,185
117,89,293,382,89,293
18,4,183,57,18,4
50,14,373,1,88,97
63,98,202,90,8,73
191,2,336,90,83,16
58,73,397,91,33,97
175,42,300,42,92,7
157,47,207,73,53,15
195,48,348,348,348,348
66,15,167,167,15,92
7,65,329,71,96,329
158,92,277,58,94,92
69,82,81,85,69,42
190,15,208,96,15,190
156,14,176,332,14,0
149,6,269,57,54,149
94,12,384,12,396,94
93,22,226,8,226,87
35,6,219,35,5,12
107,56,41,3,5,41
23,24,54,23,23,77
100,53,163,163,163,163
126,43,196,126,45,43
144,71,154,154,46,144
53,50,149,23,75,71
42,68,376,444,36,42
89,35,264,264,23,299
121,87,265,61,89,97
12,29,228,12,10,12
140,88,236,90,324,32
72,46,275,275,46,72
130,94,248,82,64,83
29,33,365,33,85,29
34,52,213,47,82,91
100,55,333,333,47,433
100,37,190,190,90,13
166,61,339,166,227,339
55,70,184,19,184,55
137,98,149,45,97,137
47,97,155,252,92,83
197,86,294,85,93,86
115,90,168,168,258,90
149,61,326,149,93,63
70,90,159,159,52,68
152,6,107,158,43,152
181,30,170,89,70,170
160,75,249,4,160,91
119,38,216,21,216,119
11,35,352,352,42,28
171,57,393,71,57,66
149,95,13,149,26,76
151,82,144,63,33,61
34,79,341,90,341,79
124,78,50,82,78,124
180,53,373,180,180,373
181,33,76,82,33,56
125,43,275,52,4,43
44,71,271,44,92,44
104,58,83,83,0,30
56,97,192,56,97,97
179,36,314,179,88,179
108,43,310,310,36,310
180,0,26,0,12,38
189,55,106,1,87,85
9,64,71,71,44,0
45,53,309,65,53,46
152,82,333,152,33,152
91,96,357,91,77,91
92,22,396,69,26,396
14,99,104,57,104,113
159,64,71,135,71,23
193,93,259,96,85,77
3,84,278,18,3,8
61,98,273,273,371,94
20,86,1,32,60,20
17,67,201,19,97,81
83,30,131,131,23,30
179,77,394,39,77,65
178,88,17,178,59,105
37,6,378,415,43,6
74,6,248,6,49,83
28,14,217,217,24,245
199,30,112,37,30,4
0,31,89,31,42,88
181,22,140,181,69,32
80,78,248,1,63,328
162,9,183,162,12,76
148,23,274,84,81,148
132,50,137,137,137,7
49,79,148,148,40,91
102,15,13,46,58,15
143,13,8,143,88,143
8,82,362,83,74,89
175,64,289,62,33,64
150,96,194,150,91,96
197,29,264,27,29,79
8,68,133,133,10,68
93,94,360,22,49,93
121,35,286,35,35,56
93,99,35,93,35,48
42,52,117,169,52,53
70,47,148,148,70,34
75,6,88,92,6,74
2,61,163,15,46,61
131,91,61,91,27,131
72,64,47,64,72,72
136,19,13,155,19,19
118,61,336,66,179,80
130,27,120,35,250,250
106,91,72,90,6,106
165,83,239,322,165,248
139,2,395,72,395,41
8,91,220,220,8,38
106,85,362,553,468,53
25,55,374,25,399,25
146,82,320,42,146,548
1,87,64,28,53,69
32,78,379,87,12,379
25,6,119,75,61,144
163,90,90,78,163,180
40,88,44,40,40,88
34,47,23,70,37,4
0,13,273,6,58,0
103,61,264,61,4,264
3,86,313,86,42,66
1,80,153,94,154,47
76,21,11,83,47,81
116,60,154,116,60,38
93,34,17,110,93,83
34,72,204,72,59,32
106,43,216,91,67,106
185,72,11,83,72,257
54,58,1,58,79,59
138,74,297,138,69,16
60,90,44,90,9,42
177,4,393,71,177,177
174,42,113,155,113,174
11,62,80,73,142,56
141,37,105,141,37,28
72,65,218,37,27,25
36,28,299,45,40,58
5,97,18,80,71,5
153,68,72,90,59,68
74,37,284,40,53,284
164,77,167,167,86,77
89,54,329,63,54,329
159,70,112,70,159,70
98,9,129,40,129,107
11,59,286,70,59,97
167,47,375,49,96,71
105,9,15,9,15,88
44,91,50,50,32,94
140,8,199,36,54,207
173,3,11,9,48,3
177,3,186,94,80,3
168,1,45,73,4,168
67,11,372,11,67,372
90,51,309,4,79,29
197,57,147,57,197,66
143,46,326,85,326,469
139,18,112,139,85,26
135,97,162,48,97,69
30,80,334,85,48,46
67,38,199,67,64,73
145,34,61,206,32,34
154,37,128,97,37,37
47,0,110,14,0,110
72,85,123,123,98,123
169,47,110,89,47,35
172,58,308,480,230,230
194,9,116,125,194,75
174,88,175,88,0,45
98,57,124,98,18,222
48,62,179,19,48,2
73,61,391,83,61,391
121,59,58,58,21,59
29,35,190,35,65,37
16,13,113,126,13,47
113,34,216,113,113,216
131,87,366,12,131,366
112,87,263,4,375,112
100,34,280,100,98,100
123,89,94,4,94,79
179,97,153,97,179,153
65,47,103,47,65,215
72,90,257,257,56,50
29,22,61,86,61,7
180,84,225,50,43,264
24,39,156,39,156,28
109,24,53,109,133,68
171,62,102,21,50,102
99,2,197,99,101,2
130,53,56,130,186,53
157,78,252,35,16,1
127,27,366,10,21,366
40,80,167,62,80,40
78,39,284,362,46,53
108,63,11,6,11,63
77,32,319,0,396,28
177,2,256,177,89,256
37,84,172,72,2,84
125,74,244,244,24,95
54,74,248,248,66,248
31,72,69,31,31,16
162,76,153,19,162,391
24,48,113,161,113,45
140,68,291,140,291,64
4,38,321,49,54,6
118,44,239,73,73,44
33,56,368,93,424,401
80,97,238,50,5,80
151,2,271,53,91,96
36,77,175,78,6,36
124,72,366,438,124,73
110,71,58,61,58,58
25,1,90,94,52,1
105,82,276,276,105,92
33,32,180,212,65,245
197,96,13,13,88,92
165,12,339,5,66,165
135,9,11,20,57,25
33,73,368,368,441,73
24,81,203,203,85,72
8,83,205,0,68,60
89,91,125,97,214,55
160,98,59,98,61,32
97,36,163,97,31,36
162,79,91,91,91,332
148,41,42,4,14,6
101,50,172,151,76,35
67,19,23,75,67,82
180,31,299,22,299,89
102,82,55,102,30,29
83,46,40,17,57,40
102,16,198,51,53,300
109,85,337,5,422,109
133,22,382,33,22,74
54,20,217,40,98,237
71,72,86,39,157,81
5,87,0,67,5,92
154,11,159,324,31,71
144,95,327,95,471,144
30,63,11,13,32,74
123,53,369,99,80,53
161,30,240,161,30,161
13,52,167,72,13,167
198,74,155,91,94,155
164,40,114,59,40,164
79,47,60,47,20,15
184,20,394,184,26,184
88,7,55,52,62,42
100,69,265,265,69,434
85,62,59,65,59,59
4,5,194,55,199,64
64,82,14,82,14,78
33,42,383,19,62,33
65,44,23,81,39,33
62,82,145,88,145,62
55,63,353,471,63,353
199,87,321,199,607,87
44,41,288,1,59,44
192,51,349,51,541,349
15,62,193,67,13,93
157,8,91,8,87,43
194,87,69,31,87,96
65,98,176,274,65,80
26,60,97,71,97,60
81,46,191,47,48,191
137,52,356,356,87,89
120,90,365,70,90,365
97,89,247,247,97,344
189,74,124,95,124,14
35,48,44,1,92,48
111,37,383,111,35,111
103,1,242,41,18,76
8,51,389,19,79,56
176,54,334,334,334,334
173,74,155,42,328,37
179,86,42,94,22,86
199,36,35,71,45,1
167,6,203,26,203,370
93,25,231,231,18,13
105,61,272,24,82,77
183,30,240,183,183,32
12,3,130,12,99,3
129,79,309,18,61,309
59,40,125,51,16,59
79,75,7,75,88,57
127,77,251,64,127,77
129,96,267,12,81,96
190,21,83,190,21,190
41,53,73,60,5,41
0,68,19,86,94,63
70,81,336,69,406,12
51,45,335,45,76,89
67,87,165,7,95,165
199,5,50,5,199,18
85,91,144,82,12,78
30,86,96,80,72,96
6,42,376,64,376,382
171,73,57,171,73,18
160,74,293,74,160,74
91,12,281,91,0,293
195,13,336,349,195,195
52,68,347,82,52,60
135,7,335,142,37,335
151,26,384,50,384,48
129,94,140,74,9,15
76,56,73,16,76,73
18,32,339,18,371,32
98,92,33,24,88,98
23,17,94,33,17,23
43,72,191,43,33,68
27,38,103,65,32,57
58,64,74,74,82,18
42,49,182,26,92,42
7,16,29,16,16,7
80,50,156,286,156,31
194,9,118,194,194,9
123,89,113,53,26,83
123,81,351,123,76,123
143,9,240,240,152,9
164,3,158,167,51,41
27,60,233,233,61,32
180,50,122,10,122,62
92,58,204,204,33,150
62,62,245,40,8,8
119,72,307,119,72,43
23,42,362,23,89,64
16,32,69,69,88,69
54,6,110,49,60,27
173,24,229,2,88,93
158,23,92,92,92,24
122,34,359,90,34,26
73,57,323,19,323,44
30,51,257,287,51,36
44,25,141,3,32,15
31,51,284,27,56,13
45,73,159,45,159,32
148,59,342,342,59,59
185,71,38,84,74,47
1,36,12,1,39,21
15,86,64,33,86,51
27,7,205,37,34,27
158,92,212,89,92,65
17,5,232,43,59,232
195,3,384,31,579,3
168,5,248,38,32,17
128,56,378,90,56,378
134,45,21,38,21,134
18,21,177,18,21,63
131,65,352,352,352,79
139,92,334,92,334,68
197,91,269,15,6,67
32,62,278,340,278,64
114,54,258,87,39,114
99,45,354,354,59,52
196,70,246,316,246,16
141,70,343,67,343,141
161,11,36,36,78,12
138,81,275,71,138,54
118,22,295,118,413,22
38,67,102,58,39,38
190,74,184,65,184,184
187,97,207,304,97,284
135,28,397,3,88,397
35,7,288,8,35,288
184,90,314,97,184,314
40,93,296,70,46,296
102,46,337,439,102,485
44,44,84,45,80,44
49,33,356,37,33,405
124,95,268,43,97,268
189,58,1,59,39,82
21,12,373,21,12,373
48,36,300,34,91,36
72,17,95,77,18,167
197,25,169,71,56,77
5,14,271,14,52,5
110,12,18,128,71,99
93,4,99,99,98,39
38,10,46,22,4,49
87,31,322,30,73,0
65,22,65,15,130,2
132,28,380,89,68,28
91,69,85,43,22,85
102,53,222,53,222,44
102,1,227,43,74,82
161,65,247,65,32,41
95,48,340,74,54,50
9,53,318,9,84,53
32,73,138,9,32,52
25,57,43,46,84,43
128,79,58,70,80,52
138,69,92,207,95,230
127,14,43,75,43,14
87,72,93,38,159,57
14,28,371,14,76,28
51,60,284,40,26,20
126,54,218,218,218,218
71,15,280,61,23,28
4,77,66,4,91,66
28,88,172,116,39,52
85,17,144,161,17,61
69,43,238,21,95,69
66,21,172,90,66,26
185,68,240,240,240,185
101,11,20,112,20,20
94,85,316,81,316,94
137,77,322,77,0,32
31,44,279,91,16,54
142,52,128,38,52,128
40,14,179,179,14,14
147,5,5,5,5,157
47,65,388,500,388,453
117,29,346,64,29,54
185,59,22,3,185,22
94,23,89,89,4,20
95,13,183,95,95,56
49,76,42,38,125,7
90,97,65,90,97,19
68,75,224,56,143,14
77,12,175,35,49,89
5,70,240,5,240,5
74,53,25,25,74,1
142,57,106,199,88,106
61,38,209,209,99,38
156,14,107,27,121,107
130,66,119,119,96,12
85,68,2,68,2,68
176,62,125,125,18,62
96,75,261,96,96,75
108,16,273,16,89,289
172,92,177,29,59,2
98,69,162,42,52,162
169,15,272,15,15,15
20,85,276,276,276,105
73,99,222,321,86,13
6,1,183,36,99,21
87,45,378,13,465,87
60,92,61,80,61,89
134,59,139,79,139,193
58,0,147,91,58,68
179,72,307,13,72,72
181,74,141,141,97,181
143,78,161,143,83,143
105,32,2,32,34,71
76,51,244,244,244,9
69,4,230,75,0,91
152,6,389,389,6,90
43,90,159,133,43,59
61,57,190,57,61,67
68,14,386,6,14,20
165,13,360,49,95,29
195,79,229,274,229,79
26,81,334,334,10,26
178,61,118,178,118,84
182,4,128,128,128,20
34,36,43,18,68,99
112,21,70,182,58,62
198,15,292,73,36,198
122,74,108,48,50,73
160,79,339,339,97,12
38,3,75,38,22,3
4,15,229,39,67,71
63,3,128,0,23,84
194,88,249,10,30,337
158,39,260,260,158,158
80,11,253,253,44,33
93,48,332,5,72,18
78,26,19,26,36,71
87,75,4,32,87,162
91,29,298,61,120,29
30,1,293,92,38,33
118,95,150,42,150,95
33,69,141,28,23,69
56,19,291,347,347,56
63,96,349,52,159,34
23,22,75,53,98,23
132,93,20,132,20,65
158,55,182,45,182,182
117,40,239,239,396,7
150,9,339,26,159,150
53,66,251,61,66,53
179,57,257,57,83,17
5,42,329,5,87,44
102,47,24,83,68,65
4,2,373,70,2,373
97,61,272,17,50,97
90,49,101,75,91,150
21,95,250,44,14,271
118,25,333,25,40,24
47,6,134,6,6,82
61,87,24,43,87,87
4,45,348,4,3,4
45,48,150,0,0,48
176,92,163,339,50,92
98,51,57,17,51,51
76,30,288,76,76,25
65,52,207,30,65,31
91,69,32,16,61,192
116,37,254,78,37,116
39,99,349,54,62,51
137,28,211,58,348,19
5,68,233,49,41,39
59,90,156,246,59,59
14,60,369,74,76,14
80,65,396,34,16,65
191,43,235,426,278,22
109,4,313,422,313,313
39,24,279,24,279,88
99,76,51,99,76,175
19,27,283,27,283,32
130,14,60,35,95,144
53,92,178,53,53,68
162,53,356,12,4,53
126,9,60,186,23,50
169,66,134,87,24,134
53,9,32,41,33,98
193,12,330,35,32,523
66,64,104,28,130,67
182,98,115,98,65,40
169,41,300,70,300,169
7,83,93,60,44,23
170,74,260,2,170,6
181,27,11,47,42,9
107,70,82,1,82,95
65,25,388,413,25,43
129,81,240,240,240,4
61,47,377,85,51,61
90,55,123,22,90,123
26,88,349,96,48,31
116,35,327,35,81,55
104,62,208,62,104,208
32,88,365,453,453,365
52,63,106,63,24,63
138,55,315,55,71,97
14,5,322,5,42,59
53,50,291,11,36,4
166,25,229,229,93,61
131,92,304,223,131,30
104,12,64,64,62,34
78,12,176,8,44,2
129,50,108,108,83,43
118,54,3,81,3,3
41,98,262,27,98,31
48,62,18,48,18,61
116,39,196,116,18,196
135,43,212,64,135,50
128,82,145,86,63,82
187,58,37,49,99,27
93,2,60,62,67,95
21,69,256,21,69,86
89,75,107,196,73,6
101,49,124,77,49,124
108,13,227,13,17,78
36,86,30,30,86,86
83,8,33,61,83,33
152,28,95,37,95,52
2,35,348,348,95,35
78,80,138,138,138,80
185,3,140,143,59,185
103,33,263,399,136,49
122,56,104,160,47,160
19,2,363,76,2,76
87,53,103,85,87,23
66,8,220,286,68,286
78,53,228,8,63,77
192,99,136,97,77,235
160,89,247,2,28,47
43,50,196,32,50,50
94,3,116,25,3,64
98,83,202,68,300,202
134,75,77,93,134,152
56,98,90,46,10,90
32,85,188,92,26,188
132,93,384,132,384,516
144,96,357,29,453,76
40,15,263,63,55,40
181,9,179,7,61,179
194,25,194,75,59,25
108,7,358,47,358,95
141,3,9,3,9,9
157,19,334,75,40,64
162,48,160,59,48,208
166,25,166,45,25,25
1,87,97,1,16,184
67,19,262,70,262,92
85,22,243,0,61,22
18,7,44,18,7,3
81,14,49,81,83,19
28,60,395,70,55,28
103,47,348,77,58,348
188,36,331,188,41,36
193,52,163,17,24,27
72,87,278,365,74,72
99,83,221,50,221,20
106,98,26,106,20,98
1,32,259,8,1,259
101,22,122,59,94,46
102,16,240,16,342,44
177,42,258,177,177,219
40,95,261,135,55,396
162,75,168,75,168,77
157,91,384,384,248,63
79,0,16,80,79,2
10,65,175,44,65,10
101,16,201,16,201,16
17,41,46,41,74,17
87,96,255,96,12,94
151,25,376,401,90,48
36,94,319,64,87,36
145,65,85,99,85,32
171,95,18,95,4,70
190,14,148,88,148,46
118,40,92,45,97,99
141,10,94,81,43,10
0,77,75,75,77,9
42,88,72,37,160,88
7,99,352,81,9,7
41,65,125,41,11,61
36,36,317,36,67,36
161,76,301,76,23,301
108,36,2,108,67,36
140,36,58,86,25,176
179,43,102,25,43,58
66,70,73,7,21,23
199,76,265,341,76,265
70,92,298,298,162,37
153,4,169,39,57,169
166,65,303,45,65,50
124,40,253,253,91,293
15,33,18,18,33,37
113,26,264,290,20,52
14,36,64,57,64,23
159,31,8,78,91,6
39,36,117,39,36,9
102,20,64,7,122,98
107,94,124,11,72,20
59,10,44,72,85,59
37,63,106,34,99,100
100,1,318,11,1,32
125,26,42,42,82,167
115,53,297,27,297,7
3,1,121,1,46,1
132,93,358,358,132,358
29,36,97,28,19,97
0,71,303,303,82,43
99,15,22,99,71,21
190,98,248,98,66,70
38,70,39,70,77,38
127,79,318,90,67,37
193,53,287,340,51,193
62,35,177,54,41,97
131,51,192,51,88,64
155,64,14,0,78,78
9,14,223,232,223,14
141,68,230,24,42,298
24,70,177,247,70,81
98,65,97,97,82,72
188,8,250,36,42,10
65,35,52,32,35,47
95,61,330,95,52,330
162,11,48,73,210,10
6,95,46,6,3,6
135,48,244,29,98,135
86,43,129,73,43,172
4,38,108,108,77,4
67,25,229,39,67,1
151,11,324,475,89,324
87,52,133,25,55,82
174,97,82,82,82,174
140,51,173,8,51,51
190,16,293,293,16,75
151,65,291,14,28,65
155,37,240,240,37,37
103,40,292,292,103,21
2,65,171,171,171,238
66,86,142,66,86,54
189,15,341,15,15,15
105,63,305,105,305,10
128,55,14,40,14,128
18,36,9,36,1,36
146,72,227,227,68,72
74,88,293,16,88,64
131,21,87,87,52,87
189,50,40,40,45,1
110,77,37,31,0,84
177,5,208,208,13,17
112,85,173,112,85,173
67,97,241,31,93,3
43,81,295,1,28,338
33,21,135,46,33,54
97,53,55,53,43,58
66,9,331,45,9,22
72,33,306,19,62,45
7,51,276,78,276,8
31,99,139,95,31,31
109,98,268,79,67,109
112,92,285,112,84,60
83,42,388,471,53,15
123,85,81,37,81,85
187,42,53,42,229,25
28,7,92,76,7,28
48,95,253,9,253,79
69,30,54,57,17,54
28,78,161,161,161,41
49,22,311,27,311,22
170,48,135,43,135,170
23,53,154,30,53,154
147,0,301,29,147,0
9,71,247,72,26,89
34,30,183,40,64,27
109,97,377,109,377,72
183,45,398,45,3,81
33,7,106,33,7,139
60,63,111,174,111,111
193,78,221,221,89,78
20,41,296,93,20,61
63,42,259,40,91,259
175,59,0,95,36,42
30,67,202,67,67,89
135,68,347,482,135,347
120,39,53,74,53,84
122,18,129,20,18,122
151,25,366,21,517,176
176,89,194,70,62,86
187,57,273,44,21,28
161,52,70,70,161,161
173,21,316,489,13,21
15,94,168,262,94,15
182,76,287,182,56,13
96,65,199,264,96,75
149,86,387,24,387,149
49,9,304,9,9,49
148,95,75,34,95,170
170,29,185,11,87,29
88,59,264,14,59,264
15,46,160,67,15,71
160,89,257,257,8,160
133,5,32,32,4,133
50,21,166,50,66,187
59,48,96,59,48,48
36,14,33,94,14,36
111,68,42,111,11,34
102,10,216,93,102,102
131,14,325,26,339,71
0,20,387,0,20,387
81,38,160,241,86,38
106,73,32,35,32,106
26,5,129,92,35,129
6,20,396,44,6,396
33,77,192,35,92,13
80,15,68,148,68,46
65,48,16,48,129,37
155,68,145,48,56,72
150,19,285,32,150,77
54,43,151,31,151,97
7,93,287,7,50,294
167,11,146,85,167,83
35,75,193,193,50,91
192,17,256,256,209,209
30,9,264,26,39,39
186,43,146,62,68,44
169,15,341,341,93,7
58,98,137,98,77,32
191,52,85,52,85,16
162,8,370,8,8,162
128,90,53,13,128,128
122,2,279,279,77,2
158,62,296,4,53,296
11,43,244,43,56,96
179,8,39,54,39,80
40,53,217,53,9,217
66,58,351,7,39,351
139,52,344,344,96,396
93,0,343,39,15,52
42,97,128,97,97,82
31,69,137,137,137,31
91,32,182,32,91,182
165,78,12,41,243,70
96,53,374,470,374,6
110,57,238,2,52,75
70,48,256,1,256,256
176,18,28,44,28,56
7,28,274,7,67,28
174,28,358,21,532,28
98,84,354,98,84,45
197,13,320,320,91,18
196,28,127,40,127,196
103,32,178,68,34,32
60,58,138,81,60,58
192,49,205,55,49,52
116,44,281,281,281,87
46,34,352,46,78,352
127,25,229,40,25,127
148,40,43,36,22,43
32,65,81,113,80,18
40,23,107,23,40,63
193,51,268,6,9,34
79,87,334,79,99,13
146,8,281,289,146,8
59,52,399,98,8,64
90,72,381,381,381,71
99,50,69,46,47,93
73,17,308,12,63,17
105,66,6,171,105,44
194,79,80,6,80,80
78,27,307,7,78,78
136,15,29,13,29,44
194,52,167,32,246,28
139,14,164,164,317,2
165,66,330,330,79,14
49,77,323,49,68,49
120,31,100,13,120,79
81,86,102,102,86,11
197,93,99,290,28,39
146,63,300,68,63,146
123,77,190,99,50,77
69,2,184,69,184,83
16,34,356,81,34,28
57,16,17,17,17,57
180,23,110,110,73,16
14,74,285,3,285,92
104,14,266,53,67,20
19,2,187,187,187,19
4,16,172,16,82,20
0,7,69,12,7,0
11,18,132,34,29,79
130,54,399,54,19,130
136,28,270,270,42,92
140,2,196,2,336,41
113,4,361,24,361,113
54,55,149,64,90,54
40,66,75,40,115,75
10,32,105,79,68,61
47,43,349,43,16,43
20,52,285,82,62,89
180,48,292,180,472,472
6,34,236,34,236,34
70,58,38,10,66,58
68,85,86,153,74,86
16,6,248,248,16,52
116,59,308,59,21,42
133,56,323,84,56,91
126,40,99,126,4,57
194,44,396,194,79,44
113,71,76,46,54,71
82,36,159,26,4,59
98,68,103,25,59,70
158,28,13,28,18,28
188,79,360,1,79,188
58,93,396,93,6,44
185,25,128,25,32,10
26,13,195,66,39,41
65,92,38,79,65,77
31,85,124,62,124,51
168,64,325,36,32,28
2,69,132,69,68,82
148,47,195,148,27,52
184,42,285,43,66,82
26,62,34,41,34,62
133,94,374,94,50,94
28,20,67,33,34,1
128,91,133,133,261,133
150,8,199,150,150,150
95,65,111,176,111,111
132,45,108,36,72,45
13,60,71,13,85,31
7,48,346,40,13,353
59,51,261,261,59,312
30,72,172,30,72,72
35,22,127,127,5,71
154,84,167,154,90,167
143,75,39,75,39,75
1,29,238,14,26,1
30,41,233,75,41,3
85,7,203,42,96,7
77,49,303,77,126,352
152,89,341,90,89,152
5,66,158,20,163,66
136,12,346,148,136,136
101,96,41,49,96,62
177,13,196,13,16,88
74,93,367,367,23,96
52,68,186,186,58,186
2,32,39,39,22,32
126,39,321,447,165,5
21,63,307,94,13,63
83,0,398,481,63,0
121,28,196,28,10,121
121,10,368,10,10,24
133,62,187,249,133,97
18,87,41,80,81,18
68,80,336,42,68,68
26,29,290,290,316,29
93,84,56,92,56,84
150,7,250,18,7,7
53,84,369,369,5,26
175,86,344,41,45,86
180,93,102,93,36,102
113,25,167,167,192,32
128,67,9,67,204,67
20,0,65,20,92,20
28,57,280,18,71,28
137,75,277,76,137,64
143,5,149,95,148,34
143,91,296,30,91,4
33,51,185,38,83,32
16,33,358,33,391,358
45,55,202,22,41,247
29,80,146,17,226,90
77,0,56,0,56,77
46,41,203,203,1,48
103,58,247,58,58,58
133,22,100,100,155,100
20,27,44,47,20,83
73,96,148,90,48,7
6,69,295,39,36,364
179,31,60,60,31,25
64,40,130,44,89,64
146,60,332,43,4,332
17,79,49,87,66,79
7,90,66,92,85,7
86,93,208,301,86,208
39,4,338,1,4,377
70,12,143,62,89,24
117,97,243,22,243,85
150,69,292,150,32,8
163,0,212,95,163,51
127,18,303,30,127,18
102,69,201,201,201,33
52,73,398,76,398,73
176,27,239,176,27,77
1,86,114,70,47,114
178,63,154,178,33,58
132,26,230,26,230,41
191,77,376,376,567,37
44,30,42,74,81,79
85,42,310,42,42,85
99,38,375,99,99,413
