005,747,650,553
3,082,50,89
1,568,52,56
3,1442,50,1
154,2,4,44
4,69,420,269
9,079,22,11
98,42,1,108
038,097,433,3
182,1957,778,189
13,450,6,1936
1714,219,659,432
2,11,1268,41
60,3,675,744
8,842,1747,701
04,148,419,9
1237,904,1,66
2,7,1408,98
45,1,1100,3
149,3,0,19
5,3,3,5
18,1,446,417
456,15,93,65
1638,954,3,823
141,57,13,266
3,910,1136,703
483,133,065,3
43,3,0,20
6,1625,48,143
133,1905,1897,42
1578,1424,552,422
262,41,120,43
53,46,629,3
022,77,0,0
1,6,60,3
1,174,236,72
61,42,64,8
3,1605,134,40
663,140,5,75
43,20,63,50
9,60,1,4
18,3,3,18
3,89,3,04
9,07,258,3
598,3,9,154
151,1912,540,20
3,764,09,12
4,1768,8,111
3,797,440,19
3,188,3,1
554,218,18,193
18,010,2,3
50,1,130,2
9,158,1139,3
4,20,492,1398
4,3,194,11
4,5,419,01
4,12,1685,3
1173,5,6,06
1,5,43,131
86,4,72,1
191,8,977,545
44,4,9,2
13,21,541,2
3,1,89,479
1129,3,46,528
41,3,145,7
1362,4,1314,5
1,126,57,49
280,425,42,19
5,896,1746,1466
45,17,15,3
2,5,43,267
6,81,62,455
105,1976,1536,123
3,3,2,1792
1,131,55,7
1205,74,77,4
0,167,1,3
3,13,45,3
3,282,17,422
3,3,1449,45
1591,16,16,22
17,889,3,066
607,1313,587,15
48,8,24,7
123,463,6,573
61,2,791,1625
0,8,473,0
93,57,2,1840
1008,3,941,4
14,7,3,160
2,75,51,534
0,3,3,3
768,51,41,9
43,19,17,1
13,53,751,41
95,7,3,10
113,135,171,511
3,3,3,5
98,3,56,3
1348,4,77,1
6,3,01,544
3,17,599,4
161,3,01,188
699,6,466,27
128,4,7,40
1643,16,1575,538
833,1474,6,1945
6,6,3,5
583,6,1825,72
44,594,141,1572
99,145,1276,3
00,151,12,51
438,3,1,69
3,5,10,13
5,17,9,12
64,17,3,1
5,88,0,1642
11,4,94,3
02,1298,136,422
96,3,40,1
599,8,188,51
3,3,11,937
47,112,4,293
1967,5,1625,476
4,80,105,098
4,154,5,3
26,1566,0,63
3,1,18,3
209,107,245,7
3,03,3,134
17,8,1,13
3,84,158,3
3,17,3,631
0,4,26,9
571,1,3,1273
93,01,155,1
3,54,2,585
1,56,9,560
73,929,11,3
40,1,6,8
3,58,9,941
12,3,12,9
3,73,2,55
3,124,8,1
1871,109,16,548
462,11,47,576
3,2,3,4
014,5,97,003
477,056,1,662
1,3,3,20
5,280,422,8
3,10,9,1
9,1,1,543
86,3,1,535
1992,3,61,4
20,4,9,887
178,1378,448,47
537,137,936,5
3,0,961,26
18,4,3,18
273,21,1327,549
24,3,1762,1035
1,3,3,63
1121,232,130,46
5,3,969,3
65,99,1234,468
89,3,10,500
1,3,966,6
15,28,113,9
191,76,1684,12
6,061,49,77
4,240,9,135
01,5,2,81
3,212,9,180
1489,961,1332,085
531,9,748,984
4,8,1138,3
1,1,3,5
16,8,979,49
0,1011,439,4
5,6,3,1
409,741,42,1
7,3,5,45
169,42,3,65
3,19,1,62
45,41,453,155
1,1,6,1224
482,1,5,654
13,100,985,3
3,49,458,40
2,207,4,143
13,50,14,4
474,7,480,1867
79,150,1,1285
3,168,16,5
1462,60,152,9
3,1,4,1
197,11,0,3
3,430,1,154
803,9,555,556
251,516,598,67
1877,438,653,5
143,41,24,96
06,3,7,3
41,1467,587,57
13,5,1038,94
5,4,9,3
950,03,17,73
46,3,103,4
645,19,1726,530
1,5,1,473
7,96,1231,161
968,42,1273,202
06,1983,160,5
4,1689,6,18
11,042,574,3
62,100,60,4
5,175,77,1463
22,408,017,4
1,709,601,1
1078,15,1694,422
1,1320,525,57
3,98,1,52
3,23,537,0
183,3,8,69
8,0,1,21
3,4,692,413
46,3,1,71
1364,1199,433,1529
575,779,1804,79
252,1261,281,995
10,419,172,145
5,94,1567,807
82,41,08,3
958,09,3,17
81,1,443,229
1476,26,92,62
18,17,8,8
444,3,97,1404
1,3,502,571
13,541,3,58
1836,0,167,6
508,585,5,58
5,977,174,18
534,16,3,42
162,1873,54,3
539,3,0,3
93,479,3,3
526,1901,5,6
0,3,44,035
6,57,5,251
1984,16,1129,3
3,44,158,483
66,433,6,070
80,5,11,1702
14,55,3,15
1,45,18,44
015,4,183,736
99,122,54,2
823,0,925,14
1,4,915,3
5,06,147,52
1,157,848,48
434,496,9,7
3,1392,66,537
47,112,594,6
974,1,205,453
590,66,1,17
673,41,1225,0
1,5,421,8
1702,991,1,8
2,077,23,4
944,7,1,434
3,10,155,46
1,593,1522,3
97,159,223,3
900,163,595,02
117,27,2,3
14,12,49,1
1022,43,9,4
63,3,235,0
4,964,1494,135
230,161,172,22
1713,638,48,1758
878,14,3,3
4,3,9,17
3,24,52,1842
1853,5,783,5
10,1368,3,74
1,60,13,415
488,129,4,13
23,9,450,44
7,1,3,1111
788,4,3,177
4,01,3,56
7,1,86,4
3,4,1,157
281,3,1377,151
41,43,130,015
1303,115,163,4
1,449,482,45
45,65,096,3
4,52,3,11
11,19,10,268
92,3,52,90
46,688,3,3
667,101,408,1
46,0,536,99
15,1865,95,6
4,16,5,0
9,3,4,14
1349,04,236,85
1,5,57,238
5,415,433,3
3,1,23,1
434,7,158,46
3,3,626,1
585,434,282,59
1,173,1365,899
596,16,1,1026
1648,581,1005,3
86,137,3,402
639,970,1238,7
71,3,946,281
1,4,13,413
136,5,120,141
77,3,545,16
5,15,20,3
61,766,19,6
49,3,99,3
3,488,1415,1971
489,65,119,431
3,3,1435,03
1099,879,3,05
430,914,6,162
8,959,18,1
7,3,191,6
40,190,447,1347
071,119,86,413
3,502,12,16
95,28,1,2
17,4,479,198
3,1147,185,0
2,52,3,150
3,89,8,4
9,9,3,423
278,16,3,4
3,276,7,2
7,1536,1664,15
61,4,5,553
108,570,1,5
5,9,747,11
3,45,74,59
1,29,9,139
192,19,3,845
067,8,465,505
48,46,606,6
6,3,667,3
753,1,3,415
3,5,3,14
15,1358,3,11
103,063,1487,10
16,24,541,469
1543,1,90,1707
6,9,535,12
264,52,935,11
295,28,194,159
4,1195,13,5
683,16,1,95
3,130,1403,1642
3,129,1809,507
999,18,569,117
213,420,453,584
1804,991,244,3
77,8,9,531
6,3,008,163
1675,3,598,852
7,9,540,9
14,42,96,171
5,4,1,3
4,9,1250,3
94,2,42,143
46,1,41,187
3,951,645,411
8,144,1,4
2,18,1238,65
133,119,573,3
56,49,28,96
11,9,8,3
81,2,9,1338
4,185,1778,53
129,113,95,18
53,212,7,113
236,460,3,132
1676,9,450,25
849,92,3,523
1686,467,491,13
95,1345,3,1945
3,03,969,1752
911,66,004,1818
1,56,734,57
6,1,924,1
568,1,5,7
3,8,8,687
1,179,410,167
3,144,141,1109
94,6,153,14
1487,1232,69,1846
860,4,5,260
122,243,3,460
1491,3,1420,1
45,3,1,66
1,16,483,4
84,13,90,5
117,9,1,433
433,18,52,3
11,649,465,3
99,1,1,1
6,1141,251,526
1,12,04,63
5,46,9,93
1296,90,161,084
121,881,12,4
4,867,5,562
8,097,528,5
1489,58,155,414
145,3,3,190
40,13,002,131
1112,42,3,1129
1,1,413,91
415,1805,440,1386
06,3,57,69
7,1468,589,93
13,1147,5,91
3,210,194,189
874,7,15,3
4,7,3,5
991,5,1680,4
13,84,1,1
2,87,1,1
942,452,162,3
1,431,403,7
547,15,459,3
975,40,42,5
4,455,45,15
15,1,3,3
97,51,589,079
06,3,51,26
6,569,1,1477
2,472,193,270
1328,18,18,806
1,5,76,16
3,15,3,8
790,139,596,3
3,267,3,433
124,3,1237,23
859,0,450,13
513,1804,4,3
00,24,3,19
4,3,510,420
3,49,5,252
45,3,162,45
58,204,6,472
77,3,7,3
3,3,1607,424
3,3,1360,3
1,506,765,1465
3,66,155,731
3,059,16,470
476,4,865,6
3,24,08,25
7,1331,587,8
655,7,1,48
9,3,7,900
49,425,1,12
71,1,12,1
94,10,44,3
1,5,286,1563
11,77,1,1
2,1133,658,123
2,9,1946,53
3,1723,1242,1168
3,969,82,649
13,6,266,3
1095,758,443,145
14,259,10,222
88,465,1,021
0,92,3,574
5,193,013,1
138,192,17,1
9,1328,45,418
6,912,5,1
4,299,1,16
516,1277,1,3
5,1018,4,3
4,84,18,59
4,48,3,5
3,439,167,175
159,244,271,202
28,3,17,506
499,289,3,1430
23,523,1,1
1120,4,14,19
545,1005,1,97
7,1895,117,4
417,434,1947,47
52,402,01,548
1844,2,168,2
3,1,58,4
3,29,135,193
4,06,1,6
1321,27,1823,700
3,272,16,136
104,3,3,0
711,4,2,129
5,810,52,57
127,186,248,022
431,1,5,3
456,1039,3,1970
1270,14,446,27
63,15,185,13
10,3,1520,24
959,599,3,130
58,84,19,3
14,3,23,07
45,650,249,3
3,695,1348,15
1,1688,6,19
650,018,99,6
72,14,189,12
6,53,8,132
1591,92,16,99
04,901,4,4
928,3,3,1458
1,44,628,578
24,173,477,1
3,83,5,3
3,15,40,10
140,29,46,4
1,3,1261,71
3,131,08,14
1790,2,531,12
3,456,6,73
1,1,48,6
6,93,44,649
799,20,556,1148
11,17,3,15
136,15,55,51
537,3,5,2
6,528,1,8
9,3,1729,63
178,603,72,1
8,3,23,3
44,12,40,3
6,859,797,225
7,43,16,17
196,4,960,03
9,153,1,1743
4,85,1,94
15,1317,1595,8
028,916,1,47
3,866,4,465
73,9,1,1
3,69,1,14
57,172,130,066
5,175,3,1815
4,3,5,468
523,4,1099,7
19,4,63,4
3,3,29,16
451,484,80,11
997,514,14,94
3,41,519,51
5,826,1144,9
3,6,5,5
846,43,535,869
1954,766,145,540
77,8,468,20
1889,120,98,15
649,632,125,1848
45,11,062,3
13,934,6,2
3,0,16,53
3,48,952,6
15,126,94,687
235,3,22,57
64,3,9,43
70,177,45,145
666,21,3,45
3,48,1,27
138,002,1,93
13,13,4,1
59,6,1396,46
3,9,499,3
3,17,97,12
9,27,5,1400
1729,15,122,1
4,117,021,1
0,162,1170,006
116,1,4,139
1514,68,152,41
51,524,5,14
3,1894,4,5
58,92,3,118
75,3,0,1
697,1,048,16
8,5,16,3
1,3,21,62
205,0,79,3
002,199,514,5
176,620,888,141
554,837,6,287
487,0,7,3
4,770,0,538
2,4,16,15
42,447,45,49
3,466,64,4
13,10,1250,3
048,9,1,3
1,1,70,695
810,42,490,96
4,18,416,215
3,954,614,4
178,1741,511,1829
3,89,118,58
06,4,10,138
1,047,3,4
2,15,3,439
3,7,51,667
16,525,50,47
3,206,8,65
8,43,987,16
1512,4,4,86
3,15,450,3
3,3,767,4
66,175,7,131
9,8,9,47
1356,1,3,1
1615,14,68,1
1687,3,19,3
5,9,7,1
3,3,40,4
9,1612,108,56
924,185,49,741
1,44,471,241
3,78,400,51
992,517,95,3
064,4,41,3
118,197,64,2
1094,592,90,1658
1,5,656,664
45,74,48,1
1,95,19,3
524,5,5,1605
5,2,23,84
17,134,1904,15
3,3,3,7
3,17,96,3
2,56,11,436
456,01,71,078
756,4,213,2
762,76,3,8
542,1270,01,423
133,10,1170,87
1575,28,1751,45
910,175,11,1177
447,592,497,4
3,2,17,1260
236,3,21,9
2,3,3,82
1133,1589,6,44
1,8,5,9
158,60,85,3
1,603,235,492
9,77,14,4
77,53,1259,5
42,11,1560,768
072,24,159,3
3,45,76,1591
1474,771,23,10
461,93,19,4
3,130,65,57
1,173,938,1022
13,3,1666,47
1,825,4,5
4,40,289,8
404,1,3,969
9,3,8,192
45,48,8,0
1101,5,8,8
528,46,029,3
191,159,494,43
90,3,12,874
3,9,589,1806
905,5,979,77
20,54,1997,456
1,173,585,3
5,8,451,9
82,04,994,49
3,256,99,5
1652,715,0,5
161,3,1985,3
560,3,1,3
3,25,175,586
93,1217,4,1127
113,1,1,1
901,48,3,1
15,9,1,10
41,110,9,3
6,649,498,423
1,52,15,9
3,11,1,1047
777,11,03,188
1,1602,3,1
558,5,94,18
24,5,1320,3
1,252,94,20
89,198,8,627
1353,1,3,8
19,3,90,55
50,3,026,135
4,630,21,5
81,57,853,3
23,01,14,7
3,66,43,5
114,166,582,447
1177,93,4,19
6,942,2,3
12,11,1329,544
17,439,081,590
1,05,95,1959
136,17,1,611
12,25,54,06
1,4,1997,949
111,52,07,1
2,861,10,3
4,9,2,63
222,105,1119,422
69,3,1250,27
458,3,9,20
19,4,3,443
484,6,4,1943
58,5,3,442
423,15,101,079
7,2,3,1514
1780,3,3,814
1901,3,57,159
091,1142,438,55
3,270,9,15
1471,14,67,16
0,1,7,924
3,1,9,134
1342,112,11,299
5,18,41,59
68,03,463,196
1537,1190,6,40
797,23,5,122
3,3,181,206
18,1,415,147
40,258,14,9
7,541,111,79
750,3,1,462
1466,2,59,212
255,130,5,506
567,9,194,21
45,6,550,1033
976,111,889,809
11,2,0,3
96,729,1,228
3,000,47,02
981,5,930,1
44,1688,1,61
9,80,651,58
5,9,1323,5
4,1451,69,19
106,15,12,7
78,42,18,1288
1832,011,235,284
10,1,4,592
5,86,5,14
4,3,48,4
54,957,6,447
1,1,109,7
625,163,3,3
42,259,620,5
111,3,654,14
1678,1464,165,5
9,02,422,439
18,4,1,6
3,2,127,1332
9,5,101,18
1473,1390,18,653
46,273,196,18
6,1987,3,5
484,1,424,1
930,43,159,05
151,64,1,058
15,447,3,11
3,41,7,95
9,54,1741,45
92,905,475,58
1489,94,1408,1402
3,299,059,458
53,136,5,1551
74,1,5,42
663,3,1542,782
446,635,184,883
3,4,6,66
3,537,039,77
3,448,480,1289
879,3,1,3
644,24,3,154
0,3,6,2
965,1165,497,19
98,3,962,5
3,156,503,3
890,479,11,1793
170,3,1957,041
3,817,141,1
7,99,1,3
46,11,8,41
1917,97,54,418
3,287,4,1428
3,1,405,503
8,11,661,712
63,11,22,1
15,1280,1256,138
43,625,1664,7
1,5,79,04
3,15,20,1
1616,3,976,924
3,42,7,3
49,77,3,50
11,1,624,130
114,65,749,4
0,13,61,13
880,172,77,55
1665,537,58,108
936,5,592,3
1,1,553,626
3,3,3,11
12,685,4,1027
2,1,8,993
1343,116,3,3
7,462,1,106
3,9,1679,461
999,568,1592,477
494,1,228,588
3,4,1195,1370
3,4,8,1
44,860,99,1
5,3,28,17
531,066,052,455
11,470,642,99
4,3,449,43
2,452,434,15
6,908,24,53
144,644,48,3
3,845,1247,1131
251,922,1,178
658,08,1490,6
2,3,415,16
289,9,22,1
585,3,8,3
5,3,7,421
3,64,46,04
1201,16,3,5
1180,3,527,648
3,9,8,93
946,14,11,46
9,911,1214,2
79,491,5,6
13,3,41,1
2,10,217,3
435,3,13,29
4,3,50,2
3,3,035,112
59,73,111,56
8,1964,630,2
641,1,140,1533
1,1366,2,47
3,50,576,3
3,1360,176,3
1,181,1714,14
23,62,44,13
15,136,52,3
796,159,1444,28
9,469,4,2
3,1629,4,5
5,570,15,616
3,511,94,1
3,07,1012,3
627,983,9,72
1508,90,433,421
5,116,47,1570
654,1458,162,1
119,22,3,3
3,122,54,1
14,162,447,5
2,11,3,432
1,5,721,4
109,3,53,3
1203,1895,12,9
67,3,976,50
54,9,134,1
18,43,570,3
1780,1389,55,90
1745,196,3,1951
7,455,428,3
172,409,555,1684
3,435,22,44
069,135,21,15
4,17,1343,51
154,3,3,6
161,16,41,5
3,037,2,1
3,57,1,13
4,661,8,9
678,191,4,114
1100,4,487,1428
1,82,4,230
99,572,7,117
13,175,115,6
13,171,4,92
63,229,906,253
1,519,127,1
3,1,11,471
3,53,1906,141
1,460,113,48
920,3,40,19
856,44,156,5
471,20,2,1416
250,77,539,111
97,5,1,137
7,16,1,17
4,248,23,02
3,146,99,8
0,52,638,1133
601,7,888,18
1,4,469,82
1,447,75,697
9,3,3,4
3,4,1629,918
3,511,13,12
11,3,8,104
408,4,9,573
436,23,54,11
000,518,3,9
4,1,967,3
753,4,3,3
3,581,280,40
3,147,15,95
463,019,1992,3
1,1387,2,469
159,46,3,939
41,110,221,56
29,3,463,20
168,1,1244,112
26,690,1,75
1518,1602,1,420
418,2,3,1007
1,096,677,1601
3,9,92,49
3,78,5,12
1,63,1,47
1,1,107,3
1499,3,66,48
407,66,428,1859
1,29,25,46
6,3,183,2
503,60,59,123
46,0,4,59
8,5,814,79
1610,1,69,1519
1667,051,1922,016
46,058,3,85
1802,402,1090,9
261,406,5,1683
08,46,1,458
021,1943,1,4
49,994,44,1
3,7,1,68
1548,163,3,74
439,6,1004,10
157,4,596,1336
62,51,5,01
7,93,3,19
4,1,169,1730
3,45,58,9
1369,17,931,916
71,8,9,3
54,79,137,46
1761,8,07,407
1759,131,9,829
172,203,154,565
4,46,833,3
9,139,7,82
2,733,464,3
1,130,64,5
58,188,136,76
2,57,514,174
3,123,441,134
503,1761,402,1
1,55,679,6
1,558,181,446
487,45,817,500
3,1892,409,06
3,51,292,3
605,1583,44,296
1973,4,542,3
3,864,195,5
45,591,4,1271
117,1,1,463
457,173,87,227
1486,3,172,43
17,5,3,103
3,4,8,14
1,9,292,23
44,102,143,0
5,3,663,19
182,07,4,3
4,915,15,619
1,3,3,1130
3,848,1,69
3,42,20,3
10,4,40,054
9,43,13,982
11,1484,8,992
73,1,45,14
54,3,3,52
3,130,956,1
01,759,0,932
179,284,47,1
3,113,422,1
1729,91,1,1868
17,49,8,16
20,81,1,42
11,3,1640,64
00,414,8,89
10,1,12,3
541,1545,46,141
833,116,6,3
12,3,173,84
169,99,07,6
550,3,54,78
951,881,5,1735
45,202,614,108
4,29,1048,51
193,2,2,9
3,427,132,17
1,4,9,17
3,2,124,4
1,184,11,651
680,3,5,9
1779,992,99,9
3,1662,452,3
17,560,13,1
9,6,3,45
26,82,3,54
035,156,13,1593
4,1,63,11
3,139,79,1
1,08,168,492
3,775,500,432
3,46,55,572
5,5,48,1
1,3,466,4
1104,10,9,1
5,296,15,780
3,11,1,415
95,42,254,276
5,294,21,548
99,49,14,1
6,110,107,2
7,1624,90,3
7,3,1,3
9,071,087,09
1583,559,962,24
3,176,47,280
602,90,586,17
3,42,3,14
3,1696,3,5
05,144,4,45
1,136,44,3
557,1,3,988
3,4,23,116
195,3,453,1155
1849,12,4,96
17,112,246,5
4,80,560,13
1,3,492,1355
17,4,99,49
1,11,788,86
50,95,1,14
3,102,1395,4
78,3,567,297
1790,433,27,10
70,546,42,039
582,1477,67,5
3,580,746,43
847,4,24,16
61,778,9,15
115,1,29,007
1161,678,80,63
1,25,3,3
252,085,3,41
3,47,191,29
02,21,11,788
1870,7,13,061
114,75,850,15
983,178,12,105
29,1540,8,11
13,01,1030,4
59,3,61,10
1556,6,213,1352
3,508,71,91
10,18,6,9
3,1,3,1
76,15,5,53
017,715,424,69
1643,73,075,1313
6,51,7,17
16,694,13,4
1,9,1,70
41,1,1,844
3,5,17,1212
1,50,99,3
116,1139,52,6
099,179,95,600
555,16,3,4
44,690,895,5
153,49,76,564
24,48,1,736
446,8,46,62
3,632,41,448
1,3,160,65
3,29,236,2
1,427,20,1114
1,572,153,3
481,169,1,45
3,073,15,1779
15,3,3,1
23,9,1367,4
9,916,800,19
3,68,52,3
3,289,4,1
75,869,8,1480
4,44,193,27
3,1,11,019
1732,280,924,533
05,11,281,1
41,496,1654,3
9,147,0,62
985,1455,3,479
180,48,120,3
3,415,1930,1592
163,53,16,4
48,1211,290,2
289,1,497,783
496,3,1,2
3,677,68,4
48,52,964,0
1481,27,3,1919
9,1001,124,18
426,1100,3,8
12,928,933,1252
417,9,499,476
166,66,232,3
426,3,74,45
15,3,477,44
3,4,143,499
5,1,919,1
3,270,13,470
3,221,5,1616
56,206,186,979
93,3,446,42
89,2,579,1
578,5,0,9
3,3,694,3
51,420,944,513
51,22,4,986
16,9,47,465
1589,987,3,543
782,3,19,0
1058,156,218,1
1237,9,163,7
15,1663,254,1349
1,11,3,457
181,3,3,3
1,4,5,0
561,4,1079,928
878,4,9,4
120,75,1484,9
1,258,18,1
917,1,9,5
623,6,64,0
18,3,68,4
186,3,3,3
10,19,1601,1917
51,3,86,2
12,832,5,15
422,94,5,3
22,1,90,1356
1756,465,097,130
14,43,15,1213
13,909,42,1145
3,16,1311,1994
42,4,862,816
83,80,93,1
4,04,71,699
2,103,119,3
3,27,1,17
1,11,52,476
52,661,111,79
3,444,422,41
12,4,4,1
3,87,433,11
23,8,48,92
3,57,133,40
101,17,3,3
22,18,69,4
557,3,10,143
151,1,5,158
3,17,1,47
153,62,1,153
56,90,20,50
4,85,92,435
0,3,2,3
1159,1459,2,1
3,431,2,3
3,444,40,13
3,678,1238,1852
1594,3,4,3
51,168,909,1904
169,4,532,1
456,3,880,15
462,510,884,193
3,3,183,4
16,011,420,593
1620,3,1576,3
0,3,49,0
9,3,127,3
58,441,110,1
3,45,3,4
1284,9,90,1766
805,9,6,1168
9,947,532,99
7,449,975,616
967,568,9,168
3,08,3,1
73,8,95,3
48,4,571,163
1996,160,155,3
57,5,66,43
541,647,65,3
1197,56,898,299
5,628,4,5
4,16,43,63
18,9,43,123
1,861,23,165
2,64,15,47
582,1132,97,1524
1630,42,178,47
126,9,84,83
1304,3,835,67
543,1955,02,40
7,14,3,580
515,18,2,09
52,132,23,780
063,419,1931,6
1877,974,45,2
138,1150,125,1958
996,85,5,3
18,132,1771,93
670,13,76,6
76,0,70,703
180,636,07,3
04,3,86,1294
112,1,3,701
422,1,3,125
3,1579,708,1
1122,296,78,3
3,1283,997,1816
1,464,186,56
5,61,1,438
3,05,913,90
3,195,1011,0
449,45,3,10
79,53,8,1
220,898,1312,6
240,621,699,450
3,1655,510,1716
5,3,692,11
180,6,1,99
3,1324,10,78
131,1418,1845,1
12,1,158,510
186,1801,3,954
433,484,13,3
04,7,651,1
79,119,72,51
84,8,91,1
146,89,140,3
3,19,104,4
12,651,2,9
42,3,638,1810
83,48,98,1682
6,77,531,431
174,89,96,6
015,98,54,3
7,8,5,3
1292,478,3,59
0,6,12,3
19,1153,15,166
57,1,18,582
09,993,1269,599
1678,3,3,17
1,3,471,951
1929,612,645,1
1426,44,19,93
574,43,1358,3
6,570,59,3
8,44,2,3
26,1637,42,1
3,49,184,12
88,19,91,086
18,1,9,60
3,49,3,1
965,19,97,3
1,784,52,3
93,46,576,10
3,104,1,3
55,43,861,25
54,12,15,2
6,57,116,12
296,826,64,40
1236,74,94,511
935,06,0,11
495,7,171,426
530,527,1482,694
04,469,12,148
1,1469,1317,954
42,5,636,1403
19,5,59,48
855,98,9,562
2,22,197,581
7,3,162,1
213,1563,2,2
79,9,436,5
6,191,521,1154
3,158,3,3
08,26,43,14
1650,7,196,1
65,435,16,154
178,3,4,86
3,556,9,3
803,18,9,445
1,461,1410,113
2,12,5,07
138,142,726,139
5,53,1,964
725,29,3,1418
446,068,151,26
28,96,50,5
5,3,4,55
52,15,23,1
3,403,842,59
5,91,3,28
43,509,137,77
119,43,3,19
469,29,81,6
859,3,4,3
1323,75,5,799
10,3,3,588
54,90,16,91
1,73,49,1
44,27,3,127
434,1,1505,5
5,82,12,437
1140,71,3,566
9,40,9,5
2,196,54,598
048,542,180,4
13,7,3,3
3,26,905,141
3,3,634,47
80,580,1179,140
1,53,116,139
866,45,999,132
4,1158,1913,9
646,867,1378,3
6,421,6,1428
739,3,125,103
984,40,133,493
1482,03,70,1858
69,591,475,3
4,15,8,462
0,73,664,5
405,125,049,16
20,634,256,3
1358,1,1,196
5,12,211,3
1479,3,84,5
7,0,5,888
3,186,717,968
010,23,56,4
866,3,196,66
8,3,46,1
5,9,1,005
549,44,55,14
8,160,48,4
4,1566,22,622
434,900,1255,696
0,3,6,3
56,4,693,189
456,146,47,72
42,3,1,9
9,1843,1126,62
42,1391,5,1028
54,1375,17,78
44,185,12,7
3,1,6,472
5,563,133,3
8,5,4,1741
9,488,70,1816
813,4,0,846
807,5,87,125
278,1900,0,3
04,0,873,56
3,3,13,3
139,797,1934,1
4,844,1004,98
1,5,5,105
54,46,5,61
3,424,3,94
59,18,730,3
1929,86,3,439
4,1100,447,22
16,704,114,43
3,3,713,2
954,9,273,3
58,9,6,1
4,1887,9,67
3,023,518,17
402,60,3,26
1299,1457,1,9
7,1,42,3
185,431,138,41
717,19,1,55
1,9,436,4
84,3,1,9
4,9,168,50
284,1430,83,020
94,160,49,2
7,8,122,4
463,4,202,132
3,3,475,44
5,467,11,9
3,27,3,182
69,618,11,1
408,17,466,43
472,4,60,93
182,150,3,952
6,94,153,73
67,4,296,49
443,3,9,984
588,56,4,155
180,9,889,5
9,0,862,2
06,1165,12,15
121,3,8,728
13,22,021,196
13,1,957,4
412,79,85,69
01,60,1,479
7,401,41,1461
16,250,1357,21
9,58,99,25
3,1132,1776,3
1,1,43,967
1155,698,8,3
1986,18,16,3
9,1,14,52
938,136,1,5
434,1,2,1407
99,1386,19,4
22,443,3,191
1,18,2,532
5,1590,88,4
95,14,116,252
164,3,14,3
029,4,42,40
584,1342,83,459
561,264,4,3
5,10,1984,5
7,133,5,51
52,07,1439,443
193,85,598,88
967,70,13,595
1385,3,42,92
111,1964,290,1875
9,166,114,493
176,453,29,45
950,01,5,1180
269,3,546,82
931,144,2,672
9,849,91,824
95,3,1,288
46,64,411,3
5,064,636,913
4,136,7,6
45,208,43,1454
2,088,155,69
064,3,95,49
7,1988,222,4
246,44,537,7
241,570,92,3
135,781,201,1251
0,1071,1104,03
3,24,6,109
517,621,466,461
47,3,02,596
4,4,475,546
49,683,1011,23
4,462,5,48
1,1,3,6
1,4,4,61
3,3,8,16
3,4,1,079
1295,28,655,49
1,11,11,146
20,1523,45,19
3,55,749,144
2,13,978,149
0,1,162,3
3,3,452,3
485,124,452,1690
172,3,431,58
7,1,43,77
874,816,459,0
3,0,3,500
45,434,1352,16
516,182,4,1
3,1,866,2
212,3,3,3
1,239,1,3
50,5,53,4
9,1684,139,10
265,195,577,94
8,4,14,42
467,43,1,607
3,1133,162,4
47,1576,4,1128
3,983,04,109
4,1,1278,146
3,5,179,447
9,13,947,1
14,24,92,47
3,11,151,85
6,90,7,3
72,17,3,0
90,11,154,09
8,409,16,13
44,590,2,01
7,0,456,1
1768,6,865,5
269,199,942,0
899,615,998,923
14,1799,19,47
212,5,1,93
6,2,4,4
4,554,8,0
14,6,445,9
53,8,164,197
24,12,542,8
72,3,88,52
58,3,6,070
1169,41,5,20
111,1034,1651,18
1,1399,61,3
6,98,557,14
49,1,146,1
3,3,3,594
23,45,3,148
666,1311,482,9
77,4,155,8
748,9,152,12
47,82,138,44
983,3,4,3
14,13,42,50
3,3,1499,12
6,419,59,1
143,4,3,2
172,46,1936,7
1739,11,3,207
42,789,9,1485
1,41,9,3
15,9,3,9
9,47,74,1161
5,40,1,480
5,448,50,12
819,468,649,51
14,40,91,10
67,5,100,036
94,17,1317,5
43,146,680,57
1776,3,40,811
3,27,3,887
23,60,1651,583
9,3,437,142
469,1144,3,2
1124,3,468,1469
3,3,3,3
3,1,1180,44
2,59,65,81
52,1,5,05
3,1,3,5
5,0,93,247
22,50,187,10
148,440,112,1930
976,90,4,3
492,3,5,167
3,3,1,0
141,1332,97,278
1,1039,193,15
48,13,283,479
199,13,59,43
170,2,1,13
112,5,15,213
1301,9,115,08
1702,9,0,27
1,2,288,61
5,88,1360,14
46,12,1,090
89,64,11,100
5,07,297,126
604,3,17,214
7,65,3,758
55,13,9,462
1,4,2,3
3,44,98,40
920,64,18,143
1388,462,4,148
9,1,3,3
19,1,3,55
1913,4,135,3
4,51,189,4
52,3,528,6
2,5,167,3
569,203,4,81
1,3,01,421
13,1,4,8
98,4,5,41
6,520,43,1
774,12,3,175
13,1805,1850,3
1,5,3,4
865,0,655,7
641,5,2,1
429,141,4,92
891,45,3,7
981,608,75,1
663,0,3,23
81,9,1,14
035,0,9,112
56,4,1,16
9,169,3,1143
3,98,3,16
6,1,3,5
94,132,1380,111
275,964,498,775
89,103,721,2
55,45,94,118
881,01,544,3
1262,5,51,60
24,074,4,110
